     acc_x    ,     acc_y    ,     acc_z     
   -0.020020  ,    0.782715  ,   -0.749756  
   -0.014404  ,    0.732666  ,   -0.714111  
    0.008545  ,    0.696533  ,   -0.696289  
    0.016602  ,    0.724365  ,   -0.697021  
    0.027100  ,    0.770508  ,   -0.743896  
    0.075195  ,    0.796143  ,   -0.777344  
    0.097412  ,    0.925049  ,   -0.804443  
    0.171143  ,    1.201660  ,   -0.897949  
    0.188477  ,    1.442627  ,   -0.880371  
    0.174805  ,    1.411621  ,   -0.888184  
    0.052002  ,    1.377441  ,   -0.948730  
   -0.028320  ,    1.344238  ,   -1.010986  
   -0.063232  ,    1.288574  ,   -1.022217  
   -0.119629  ,    1.073486  ,   -0.934570  
   -0.235352  ,    0.997803  ,   -0.795410  
   -0.318359  ,    0.968506  ,   -0.742676  
   -0.402344  ,    0.815674  ,   -0.683594  
   -0.503662  ,    0.810547  ,   -0.748779  
   -0.521240  ,    0.826416  ,   -0.761230  
   -0.502197  ,    0.759033  ,   -0.675781  
   -0.525635  ,    0.541992  ,   -0.433594  
   -0.534180  ,    0.440674  ,   -0.344238  
   -0.564697  ,    0.283691  ,   -0.197510  
   -0.580566  ,    0.208008  ,   -0.058350  
   -0.588623  ,    0.185059  ,    0.022949  
   -0.583984  ,    0.154785  ,    0.143066  
   -0.596680  ,    0.118896  ,    0.228027  
   -0.609131  ,    0.119873  ,    0.278076  
   -0.602295  ,    0.151123  ,    0.388672  
   -0.561035  ,    0.145996  ,    0.602783  
   -0.505127  ,    0.159180  ,    0.690186  
   -0.319824  ,    0.058838  ,    0.697266  
   -0.172852  ,   -0.117920  ,    0.494873  
   -0.157227  ,   -0.157227  ,    0.335938  
   -0.040527  ,   -0.188965  ,   -0.038086  
   -0.002197  ,   -0.222900  ,   -0.349854  
    0.010010  ,   -0.262451  ,   -0.076172  
    1.567627  ,    1.617432  ,   -7.991211  
    0.598633  ,    0.829346  ,   -2.483643  
   -0.116455  ,    1.610596  ,   -1.277588  
   -0.805908  ,    0.450439  ,   -1.126709  
   -0.586670  ,   -0.051514  ,   -0.712158  
   -0.466064  ,   -0.374023  ,   -0.713623  
   -0.645996  ,   -0.395752  ,   -0.917236  
   -0.504883  ,   -0.430908  ,   -0.862549  
   -0.520508  ,   -0.104980  ,   -0.806396  
   -0.445557  ,    0.230713  ,   -0.690186  
   -0.330078  ,    0.188965  ,   -0.622803  
   -0.341064  ,    0.193848  ,   -0.699951  
   -0.418213  ,    0.142578  ,   -0.805664  
   -0.437012  ,   -0.043701  ,   -0.812012  
   -0.415527  ,   -0.042725  ,   -0.776855  
   -0.395996  ,    0.118408  ,   -0.708740  
   -0.379395  ,    0.224121  ,   -0.684570  
   -0.392090  ,    0.258789  ,   -0.640869  
   -0.481934  ,    0.207764  ,   -0.555908  
   -0.522949  ,    0.113281  ,   -0.538818  
   -0.512451  ,    0.191895  ,   -0.543945  
   -0.463379  ,    0.519775  ,   -0.515381  
   -0.450439  ,    0.707764  ,   -0.447266  
   -0.474121  ,    0.696045  ,   -0.424561  
   -0.530762  ,    0.498047  ,   -0.426514  
   -0.509277  ,    0.446289  ,   -0.465332  
   -0.454346  ,    0.543213  ,   -0.461670  
   -0.356201  ,    0.946045  ,   -0.423096  
   -0.303955  ,    1.167480  ,   -0.407227  
   -0.295166  ,    1.201172  ,   -0.410156  
   -0.277588  ,    1.091309  ,   -0.422363  
   -0.247314  ,    0.915527  ,   -0.451172  
   -0.226318  ,    0.915527  ,   -0.459717  
   -0.183350  ,    1.079834  ,   -0.410400  
   -0.115479  ,    1.143555  ,   -0.303223  
   -0.085205  ,    1.170654  ,   -0.257812  
   -0.052979  ,    1.136230  ,   -0.295410  
   -0.052246  ,    1.045898  ,   -0.410156  
   -0.052734  ,    1.009033  ,   -0.452637  
   -0.065430  ,    0.980713  ,   -0.479004  
   -0.080322  ,    0.964600  ,   -0.480469  
   -0.076416  ,    0.938477  ,   -0.489746  
   -0.044434  ,    0.936279  ,   -0.481201  
   -0.028320  ,    0.925293  ,   -0.463379  
   -0.034668  ,    0.902344  ,   -0.465088  
   -0.060791  ,    0.866699  ,   -0.513184  
   -0.071289  ,    0.859131  ,   -0.560547  
   -0.074951  ,    0.872803  ,   -0.578125  
   -0.080078  ,    0.907227  ,   -0.660156  
   -0.077393  ,    0.934082  ,   -0.701660  
   -0.087158  ,    0.935059  ,   -0.731689  
   -0.091309  ,    0.832764  ,   -0.744873  
   -0.088623  ,    0.812500  ,   -0.747803  
   -0.085693  ,    0.833008  ,   -0.733643  
   -0.084473  ,    0.861084  ,   -0.680420  
   -0.075684  ,    0.824463  ,   -0.632812  
   -0.072021  ,    0.782715  ,   -0.650391  
   -0.058838  ,    0.710205  ,   -0.702637  
   -0.051270  ,    0.699219  ,   -0.726807  
   -0.045898  ,    0.705566  ,   -0.737305  
   -0.038086  ,    0.739258  ,   -0.703369  
   -0.033447  ,    0.767822  ,   -0.684326  
   -0.027344  ,    0.783691  ,   -0.672607  
   -0.031982  ,    0.798584  ,   -0.661133  
   -0.034912  ,    0.776123  ,   -0.674316  
   -0.034180  ,    0.753174  ,   -0.681152  
   -0.030273  ,    0.745117  ,   -0.692871  
   -0.032227  ,    0.778320  ,   -0.675781  
   -0.027832  ,    0.791016  ,   -0.666016  
   -0.032959  ,    0.801270  ,   -0.653076  
   -0.040771  ,    0.790039  ,   -0.652344  
   -0.043945  ,    0.774902  ,   -0.649414  
   -0.045410  ,    0.763184  ,   -0.635742  
   -0.037354  ,    0.768066  ,   -0.634033  
   -0.034912  ,    0.773926  ,   -0.633057  
   -0.033936  ,    0.777832  ,   -0.629395  
   -0.043701  ,    0.774170  ,   -0.627930  
   -0.049072  ,    0.776855  ,   -0.627930  
   -0.053955  ,    0.786621  ,   -0.622803  
   -0.046143  ,    0.781494  ,   -0.617920  
   -0.045898  ,    0.779541  ,   -0.611572  
   -0.042236  ,    0.790283  ,   -0.617920  
   -0.033936  ,    0.782227  ,   -0.630859  
   -0.032227  ,    0.781982  ,   -0.619629  
   -0.040039  ,    0.775146  ,   -0.621582  
   -0.039795  ,    0.790039  ,   -0.622559  
   -0.039795  ,    0.799561  ,   -0.625244  
   -0.037598  ,    0.806641  ,   -0.628662  
   -0.032715  ,    0.789307  ,   -0.625244  
   -0.029541  ,    0.779541  ,   -0.620850  
   -0.030762  ,    0.782227  ,   -0.616699  
   -0.029541  ,    0.786133  ,   -0.621094  
   -0.031494  ,    0.785645  ,   -0.621338  
   -0.036621  ,    0.793701  ,   -0.622070  
   -0.033691  ,    0.788330  ,   -0.612305  
   -0.038330  ,    0.794434  ,   -0.609131  
   -0.033447  ,    0.806641  ,   -0.613525  
   -0.030273  ,    0.793701  ,   -0.604004  
   -0.027832  ,    0.788574  ,   -0.605225  
   -0.025879  ,    0.776367  ,   -0.609863  
   -0.031982  ,    0.779541  ,   -0.622314  
   -0.035645  ,    0.780273  ,   -0.632568  
   -0.039307  ,    0.781250  ,   -0.627930  
   -0.044922  ,    0.793701  ,   -0.640869  
   -0.041992  ,    0.796875  ,   -0.636475  
   -0.041016  ,    0.798340  ,   -0.630615  
   -0.032227  ,    0.791504  ,   -0.612793  
   -0.035645  ,    0.792480  ,   -0.607178  
   -0.025879  ,    0.795166  ,   -0.604004  
   -0.026367  ,    0.786865  ,   -0.606201  
   -0.023438  ,    0.782227  ,   -0.609131  
   -0.019287  ,    0.785889  ,   -0.614014  
   -0.022461  ,    0.793701  ,   -0.621826  
   -0.021484  ,    0.794678  ,   -0.618896  
   -0.029297  ,    0.801270  ,   -0.630127  
   -0.034180  ,    0.796143  ,   -0.629150  
   -0.039062  ,    0.792969  ,   -0.631836  
   -0.036865  ,    0.779053  ,   -0.629639  
   -0.041016  ,    0.780273  ,   -0.623779  
   -0.035889  ,    0.786865  ,   -0.622314  
   -0.030029  ,    0.791992  ,   -0.619385  
   -0.025635  ,    0.802246  ,   -0.616943  
   -0.025391  ,    0.799805  ,   -0.613770  
   -0.028320  ,    0.797607  ,   -0.612061  
   -0.035889  ,    0.795898  ,   -0.609863  
   -0.041504  ,    0.793457  ,   -0.611328  
   -0.046875  ,    0.787109  ,   -0.611816  
   -0.046387  ,    0.788086  ,   -0.612549  
   -0.043457  ,    0.792236  ,   -0.612305  
   -0.034180  ,    0.795410  ,   -0.611816  
   -0.027832  ,    0.795654  ,   -0.611328  
   -0.027832  ,    0.798096  ,   -0.609375  
   -0.031982  ,    0.796875  ,   -0.606445  
   -0.036621  ,    0.794922  ,   -0.605957  
   -0.041748  ,    0.796875  ,   -0.608643  
   -0.046875  ,    0.801514  ,   -0.610596  
   -0.046387  ,    0.803223  ,   -0.610596  
   -0.045410  ,    0.803711  ,   -0.610596  
   -0.044434  ,    0.800537  ,   -0.606445  
   -0.046143  ,    0.795898  ,   -0.602051  
   -0.047607  ,    0.791016  ,   -0.599609  
   -0.051025  ,    0.796631  ,   -0.605225  
   -0.052734  ,    0.801025  ,   -0.606934  
   -0.049805  ,    0.811035  ,   -0.603271  
   -0.050293  ,    0.808105  ,   -0.600586  
   -0.044434  ,    0.811035  ,   -0.593750  
   -0.041748  ,    0.811768  ,   -0.587158  
   -0.042236  ,    0.801270  ,   -0.578857  
   -0.042236  ,    0.813232  ,   -0.579590  
   -0.043701  ,    0.818115  ,   -0.577637  
   -0.041260  ,    0.819580  ,   -0.579102  
   -0.034180  ,    0.817871  ,   -0.578613  
   -0.033936  ,    0.819092  ,   -0.575195  
   -0.031250  ,    0.819092  ,   -0.579102  
   -0.027832  ,    0.818115  ,   -0.595947  
   -0.020752  ,    0.828125  ,   -0.602295  
   -0.008057  ,    0.847656  ,   -0.588135  
   -0.009521  ,    0.829346  ,   -0.566406  
   -0.017578  ,    0.809326  ,   -0.553711  
   -0.031006  ,    0.780029  ,   -0.551270  
   -0.065674  ,    0.789795  ,   -0.560303  
   -0.075439  ,    0.799072  ,   -0.562744  
   -0.092529  ,    0.803955  ,   -0.582031  
   -0.094238  ,    0.815186  ,   -0.605225  
   -0.096680  ,    0.824951  ,   -0.605469  
   -0.093506  ,    0.840088  ,   -0.595459  
   -0.077148  ,    0.839111  ,   -0.572998  
   -0.069092  ,    0.840576  ,   -0.562500  
   -0.058594  ,    0.856689  ,   -0.543945  
   -0.041504  ,    0.884521  ,   -0.527588  
   -0.032959  ,    0.878418  ,   -0.520020  
    0.007568  ,    0.857178  ,   -0.557373  
    0.079346  ,    0.804443  ,   -0.669678  
    0.109619  ,    0.788574  ,   -0.720459  
    0.098877  ,    0.881592  ,   -0.814209  
    0.028564  ,    0.889893  ,   -0.820068  
   -0.032471  ,    0.881104  ,   -0.816162  
   -0.058838  ,    0.822266  ,   -0.766846  
   -0.009033  ,    0.861572  ,   -0.702637  
    0.014404  ,    0.892334  ,   -0.678955  
    0.092285  ,    0.861084  ,   -0.633301  
    0.100586  ,    0.811523  ,   -0.582275  
    0.047119  ,    0.761230  ,   -0.573730  
   -0.028076  ,    0.733154  ,   -0.566406  
   -0.101807  ,    0.725342  ,   -0.567871  
   -0.123535  ,    0.725098  ,   -0.585938  
   -0.185547  ,    0.728760  ,   -0.667236  
   -0.262695  ,    0.673340  ,   -0.743896  
   -0.276367  ,    0.641357  ,   -0.756836  
   -0.294434  ,    0.562988  ,   -0.771973  
   -0.306152  ,    0.504395  ,   -0.774902  
   -0.308594  ,    0.495117  ,   -0.772949  
   -0.302490  ,    0.466553  ,   -0.742188  
   -0.262207  ,    0.425293  ,   -0.731445  
   -0.234131  ,    0.406982  ,   -0.729980  
   -0.178711  ,    0.415527  ,   -0.743896  
   -0.111084  ,    0.436768  ,   -0.769531  
   -0.079834  ,    0.432129  ,   -0.805176  
   -0.033691  ,    0.489990  ,   -0.866699  
   -0.004883  ,    0.502930  ,   -0.917969  
    0.007812  ,    0.480957  ,   -0.923096  
    0.011719  ,    0.443359  ,   -0.916748  
   -0.006104  ,    0.444092  ,   -0.892334  
   -0.018066  ,    0.407471  ,   -0.914307  
   -0.020020  ,    0.360352  ,   -0.967529  
    0.008057  ,    0.372559  ,   -0.979248  
    0.019287  ,    0.373291  ,   -0.977051  
    0.023682  ,    0.399170  ,   -0.973145  
    0.013916  ,    0.400391  ,   -0.972656  
    0.004639  ,    0.396240  ,   -0.992432  
    0.019287  ,    0.503418  ,   -1.011230  
    0.011963  ,    0.392090  ,   -0.981445  
    0.016357  ,    0.320068  ,   -0.978760  
    0.067871  ,    0.306396  ,   -0.997803  
    0.068604  ,    0.384521  ,   -0.859375  
   -0.005615  ,    0.421387  ,   -0.815674  
    0.007080  ,    0.486328  ,   -0.879395  
    0.022705  ,    0.450928  ,   -0.944824  
    0.018555  ,    0.480713  ,   -0.948486  
    0.009766  ,    0.446289  ,   -0.907471  
   -0.015869  ,    0.464844  ,   -0.925049  
   -0.021484  ,    0.437012  ,   -0.929443  
   -0.058105  ,    0.427734  ,   -0.898682  
   -0.065186  ,    0.364014  ,   -0.901367  
   -0.047119  ,    0.330566  ,   -0.911621  
   -0.012695  ,    0.385010  ,   -0.876953  
   -0.006836  ,    0.400391  ,   -0.849365  
   -0.009521  ,    0.394775  ,   -0.835693  
    0.032227  ,    0.340820  ,   -0.861084  
    0.051270  ,    0.338867  ,   -0.957520  
    0.098633  ,    0.458740  ,   -0.981934  
    0.074463  ,    0.622070  ,   -0.963867  
    0.037598  ,    0.588135  ,   -0.895264  
    0.012451  ,    0.539307  ,   -0.876709  
   -0.020996  ,    0.464355  ,   -0.823975  
   -0.020020  ,    0.432373  ,   -0.803223  
   -0.021729  ,    0.442871  ,   -0.813477  
   -0.023438  ,    0.403320  ,   -0.901611  
    0.068115  ,    0.455566  ,   -0.991211  
    0.072754  ,    0.501221  ,   -1.006592  
    0.063965  ,    0.474121  ,   -1.001221  
    0.031494  ,    0.487793  ,   -0.936279  
    0.004395  ,    0.510742  ,   -0.909912  
    0.040283  ,    0.424072  ,   -0.883789  
    0.005615  ,    0.427979  ,   -0.863525  
    0.016602  ,    0.445068  ,   -0.858643  
    0.023926  ,    0.415283  ,   -0.882812  
    0.038574  ,    0.356201  ,   -0.936523  
    0.051758  ,    0.375732  ,   -0.948730  
    0.045898  ,    0.482910  ,   -0.976074  
    0.029297  ,    0.425781  ,   -0.967041  
    0.032959  ,    0.402588  ,   -0.951904  
    0.025391  ,    0.395020  ,   -0.938965  
    0.047852  ,    0.445068  ,   -0.898682  
    0.053711  ,    0.423584  ,   -0.868652  
    0.051514  ,    0.434814  ,   -0.863770  
    0.017334  ,    0.547119  ,   -0.886475  
    0.024902  ,    0.536133  ,   -0.926758  
    0.025879  ,    0.485352  ,   -0.989990  
    0.023682  ,    0.493896  ,   -0.935059  
    0.011475  ,    0.494141  ,   -0.895020  
    0.008545  ,    0.460938  ,   -0.870361  
    0.019043  ,    0.466797  ,   -0.872314  
    0.031250  ,    0.502197  ,   -0.876953  
    0.020020  ,    0.528809  ,   -0.922852  
    0.019043  ,    0.553955  ,   -0.890137  
    0.042236  ,    0.500732  ,   -0.877686  
    0.004639  ,    0.600098  ,   -0.791504  
    0.009521  ,    0.645020  ,   -0.794434  
    0.047119  ,    0.572754  ,   -0.831055  
   -0.007568  ,    0.476807  ,   -0.694336  
    0.008301  ,    0.634521  ,   -0.818359  
    0.021240  ,    0.759521  ,   -0.805664  
   -0.024902  ,    0.833008  ,   -0.751709  
   -0.040771  ,    0.724609  ,   -0.703613  
   -0.060547  ,    0.727539  ,   -0.681641  
   -0.075195  ,    0.790283  ,   -0.661621  
   -0.056885  ,    0.918213  ,   -0.501465  
   -0.101562  ,    0.922607  ,   -0.416016  
   -0.164307  ,    0.893555  ,   -0.414307  
   -0.135742  ,    0.900391  ,   -0.411133  
   -0.140869  ,    0.884766  ,   -0.403809  
   -0.167969  ,    0.850586  ,   -0.346924  
   -0.202393  ,    0.814209  ,   -0.226318  
   -0.226318  ,    0.820801  ,   -0.198730  
   -0.234863  ,    0.855225  ,   -0.133301  
   -0.272705  ,    0.872559  ,   -0.089600  
   -0.281494  ,    0.889893  ,   -0.071289  
   -0.311279  ,    0.897705  ,   -0.057861  
   -0.323486  ,    0.955322  ,   -0.039062  
   -0.331055  ,    0.899658  ,   -0.006348  
   -0.349121  ,    0.847656  ,   -0.002930  
   -0.335938  ,    0.988525  ,    0.056885  
   -0.324951  ,    0.994141  ,    0.021240  
   -0.319580  ,    0.946533  ,   -0.096680  
   -0.370361  ,    1.055664  ,   -0.131104  
   -0.381348  ,    1.131836  ,   -0.074951  
   -0.391113  ,    1.010498  ,   -0.044434  
   -0.378174  ,    0.747803  ,    0.055664  
   -0.379883  ,    0.592773  ,    0.108398  
   -0.396240  ,    0.752930  ,    0.175781  
   -0.396484  ,    1.086670  ,   -0.027588  
   -0.349121  ,    1.141602  ,   -0.045166  
   -0.378418  ,    0.837402  ,    0.097412  
   -0.374268  ,    0.696289  ,    0.136475  
   -0.354980  ,    0.616455  ,    0.095459  
   -0.364258  ,    0.490234  ,   -0.166016  
   -0.307861  ,    0.734619  ,   -0.455078  
   -0.283691  ,    0.785889  ,   -0.559082  
   -0.228027  ,    0.880615  ,   -0.767578  
   -0.258057  ,    0.895020  ,   -0.851074  
   -0.273926  ,    0.827637  ,   -0.859375  
   -0.332031  ,    0.838379  ,   -0.653809  
   -0.345947  ,    0.929688  ,   -0.642090  
   -0.313965  ,    0.888672  ,   -0.681152  
   -0.239746  ,    0.580322  ,   -0.779297  
   -0.248535  ,    0.583740  ,   -0.831299  
   -0.240723  ,    0.590088  ,   -0.818848  
   -0.260986  ,    0.541260  ,   -0.768555  
   -0.267090  ,    0.626709  ,   -0.759521  
   -0.239258  ,    0.711914  ,   -0.685303  
   -0.267334  ,    0.766357  ,   -0.762451  
   -0.232422  ,    0.671875  ,   -0.951660  
   -0.213379  ,    0.585938  ,   -0.937256  
   -0.241211  ,    0.840576  ,   -0.853516  
   -0.352051  ,    0.701416  ,   -0.791016  
   -0.371094  ,    0.500244  ,   -0.818359  
   -0.314697  ,    0.376953  ,   -0.912842  
   -0.308594  ,    0.565186  ,   -0.956299  
   -0.306152  ,    0.618164  ,   -0.913574  
   -0.288818  ,    0.670898  ,   -0.813721  
   -0.286865  ,    0.454834  ,   -0.847900  
   -0.263184  ,    0.385498  ,   -0.872559  
   -0.228760  ,    0.369629  ,   -0.847656  
   -0.210938  ,    0.455566  ,   -0.813232  
   -0.208008  ,    0.496582  ,   -0.781738  
   -0.188477  ,    0.427979  ,   -0.781494  
   -0.147217  ,    0.390869  ,   -0.833496  
   -0.137939  ,    0.405518  ,   -0.831543  
   -0.114014  ,    0.433350  ,   -0.852783  
   -0.089111  ,    0.392578  ,   -0.938477  
   -0.083252  ,    0.404785  ,   -0.939941  
   -0.059326  ,    0.407471  ,   -0.905762  
   -0.048096  ,    0.397217  ,   -0.870850  
   -0.054199  ,    0.409668  ,   -0.900391  
   -0.061523  ,    0.367676  ,   -0.917969  
   -0.049316  ,    0.344971  ,   -0.926514  
   -0.056641  ,    0.350098  ,   -0.922363  
   -0.053711  ,    0.580811  ,   -1.090576  
   -0.033203  ,    0.281250  ,   -1.027832  
   -0.070801  ,    0.366699  ,   -0.948730  
   -0.069336  ,    0.429199  ,   -0.951172  
   -0.087891  ,    0.415039  ,   -0.836426  
   -0.104492  ,    0.388916  ,   -0.793457  
   -0.089844  ,    0.301270  ,   -0.810791  
   -0.077637  ,    0.393799  ,   -0.883789  
   -0.063965  ,    0.413086  ,   -0.916504  
   -0.044678  ,    0.408691  ,   -0.922607  
   -0.046875  ,    0.398193  ,   -0.960449  
   -0.056396  ,    0.394531  ,   -0.992432  
   -0.070312  ,    0.463623  ,   -0.987305  
   -0.078613  ,    0.393799  ,   -0.969238  
   -0.072754  ,    0.413330  ,   -0.972656  
   -0.079590  ,    0.391602  ,   -0.960449  
   -0.086914  ,    0.391846  ,   -0.968262  
   -0.084717  ,    0.401855  ,   -0.959229  
   -0.085205  ,    0.408203  ,   -0.968994  
   -0.085938  ,    0.421631  ,   -0.977539  
   -0.085938  ,    0.425293  ,   -0.976318  
   -0.077637  ,    0.431885  ,   -0.944824  
   -0.074219  ,    0.423096  ,   -0.938721  
   -0.072754  ,    0.444092  ,   -0.950439  
   -0.073975  ,    0.446289  ,   -0.970459  
   -0.072266  ,    0.432861  ,   -0.975586  
   -0.071533  ,    0.422119  ,   -0.977783  
   -0.076172  ,    0.408447  ,   -0.979736  
   -0.072510  ,    0.414062  ,   -0.972412  
   -0.068848  ,    0.400635  ,   -0.959229  
   -0.073486  ,    0.413330  ,   -0.906738  
   -0.084229  ,    0.406006  ,   -0.888672  
   -0.085449  ,    0.417725  ,   -0.894531  
   -0.095215  ,    0.416504  ,   -0.896484  
   -0.106934  ,    0.429443  ,   -0.901855  
   -0.118652  ,    0.436768  ,   -0.907471  
   -0.123047  ,    0.436035  ,   -0.892334  
   -0.134033  ,    0.433350  ,   -0.875732  
   -0.136230  ,    0.429443  ,   -0.880859  
   -0.136719  ,    0.431885  ,   -0.867920  
   -0.141357  ,    0.409668  ,   -0.858643  
   -0.143799  ,    0.412354  ,   -0.856934  
   -0.158203  ,    0.416016  ,   -0.870605  
   -0.173584  ,    0.409912  ,   -0.875488  
   -0.174805  ,    0.425781  ,   -0.876953  
   -0.171631  ,    0.399902  ,   -0.893799  
   -0.170410  ,    0.413818  ,   -0.888916  
   -0.170898  ,    0.395996  ,   -0.878906  
   -0.172119  ,    0.388184  ,   -0.886719  
   -0.173828  ,    0.402588  ,   -0.903320  
   -0.177979  ,    0.399414  ,   -0.895508  
   -0.185303  ,    0.403076  ,   -0.874512  
   -0.188965  ,    0.396484  ,   -0.880127  
   -0.190674  ,    0.396729  ,   -0.891357  
   -0.199463  ,    0.403320  ,   -0.886719  
   -0.189453  ,    0.395996  ,   -0.891357  
   -0.185547  ,    0.392578  ,   -0.900146  
   -0.187012  ,    0.395264  ,   -0.908936  
   -0.208252  ,    0.405029  ,   -0.888672  
